player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,latitude,longitude,general_position
225441,https://sofifa.com/player/225441/kasey-palmer/220002,22.0,2.0,2021-09-23,K. Palmer,Kasey Palmer,"CAM, LM, RM",69,74,2100000.0,14000.0,24,1996-11-09,175,68,1919.0,Bristol City,14.0,Championship,2.0,SUB,45.0,,2019-08-01,2023.0,82,Jamaica,,,,Right,4,3,1,Medium/Medium,Normal (170-185),Yes,4100000.0,,"Injury Prone, Flair, Playmaker (AI), Technical Dribbler (AI)",73.0,63.0,66.0,73.0,42.0,60.0,64,63,55,67,61,74,68,63,64,72,76,71,79,65,75,66,58,61,65,62,47,31,67,70,57,71.0,37,48,46,7,16,9,11,16,,66+2,66+2,66+2,69,69,69,69,69,69+2,69+2,69+2,69+2,65+2,65+2,65+2,69+2,57+2,55+2,55+2,55+2,57+2,55+2,50+2,50+2,50+2,55+2,18+2,0.0,0.0,MID
170078,https://sofifa.com/player/170078/mark-little/160002,16.0,2.0,2015-09-21,M. Little,Mark Daniel Little,"RWB, RB",68,69,800000.0,10000.0,26,1988-08-20,185,78,1919.0,Bristol City,14.0,Championship,2.0,SUB,2.0,,2014-07-01,2017.0,14,England,,,,Right,3,2,1,High/Medium,Normal (185+),No,,,Speed Dribbler (AI),89.0,35.0,59.0,66.0,63.0,69.0,67,33,58,61,26,66,45,25,61,64,90,88,75,66,58,36,70,82,71,29,47,63,61,56,49,,62,66,63,15,10,11,13,8,,56,56,56,63,59,59,59,63,61,61,61,66,61,61,61,66,68,63,63,63,68,68,63,63,63,68,17,51.509865,-0.118092,DEF
170078,https://sofifa.com/player/170078/mark-little/170002,17.0,2.0,2016-09-20,M. Little,Mark Daniel Little,"RB, RWB",68,68,700000.0,30000.0,27,1988-08-20,185,78,1919.0,Bristol City,14.0,Championship,2.0,SUB,2.0,,2014-07-01,2017.0,14,England,,,,Right,3,2,1,High/Medium,Normal (185+),No,,,Speed Dribbler (AI),85.0,35.0,58.0,65.0,63.0,69.0,66,33,58,61,26,66,45,25,60,62,83,86,75,66,58,36,70,82,71,29,47,63,61,56,49,52.0,62,65,63,15,10,11,13,8,,55+1,55+1,55+1,62,59,59,59,62,60+1,60+1,60+1,65+1,61+1,61+1,61+1,65+1,68,63+1,63+1,63+1,68,67+1,63+1,63+1,63+1,67+1,17+1,51.509865,-0.118092,DEF
263678,/player/263678/taylor-gardner-hickman/240002,24.0,2.0,2023-09-22,T. Gardner-Hickman,Taylor Gardner-Hickman,"CM, CDM, RWB",68,78,2700000.0,10000.0,21,2001-12-30,178,72,1919.0,Bristol City,14.0,Championship,2.0,SUB,22.0,West Bromwich Albion,,2024.0,14,England,,,,Right,3,2,1,High/High,Normal (170-185),No,,,,74.0,60.0,66.0,67.0,65.0,60.0,63,57,52,72,48,69,61,53,69,67,70,78,61,67,68,63,60,71,55,67,59,66,62,63,60,58.0,60,72,65,11,15,13,5,12,,63+2,63+2,63+2,66,66,66,66,66,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,68+2,67+2,67+2,67+2,68+2,67+2,64+2,64+2,64+2,67+2,17+2,51.509865,-0.118092,MID
225072,/player/225072/zak-vyner/240002,24.0,2.0,2023-09-22,Z. Vyner,Zak Vyner,"CB, RB",68,71,1400000.0,12000.0,26,1997-05-14,187,73,1919.0,Bristol City,14.0,Championship,2.0,RCB,26.0,,2014-08-19,2024.0,14,England,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,2800000.0,,Long Throw,69.0,35.0,56.0,61.0,68.0,71.0,55,29,66,65,30,60,40,22,59,62,68,70,64,65,57,45,75,73,73,37,63,69,51,52,36,59.0,67,69,68,9,8,7,10,9,,53+2,53+2,53+2,57,55,55,55,57,57+2,57+2,57+2,59+2,60+2,60+2,60+2,59+2,66+2,66+2,66+2,66+2,66+2,67+2,68+2,68+2,68+2,67+2,15+2,51.509865,-0.118092,DEF
246847,/player/246847/mark-sykes/240002,24.0,2.0,2023-09-22,M. Sykes,Mark Sykes,"RM, RB, RW",68,69,1400000.0,13000.0,25,1997-08-04,182,74,1919.0,Bristol City,14.0,Championship,2.0,SUB,17.0,,2022-07-01,2025.0,25,Republic of Ireland,1355.0,RES,24.0,Right,2,3,1,Medium/Medium,Lean (170-185),No,2800000.0,,,73.0,63.0,63.0,67.0,63.0,68.0,61,65,59,67,46,67,52,48,65,66,72,73,75,66,71,62,70,79,65,64,62,62,64,65,56,62.0,64,63,61,12,11,5,11,12,,65+2,65+2,65+2,66,66,66,66,66,66+2,66+2,66+2,67+2,66+2,66+2,66+2,67+2,66+2,65+2,65+2,65+2,66+2,66+2,63+2,63+2,63+2,66+2,17+2,0.0,0.0,MID
198350,https://sofifa.com/player/198350/daniel-bentley/200002,20.0,2.0,2019-09-19,D. Bentley,Daniel Bentley,GK,68,73,875000.0,12000.0,25,1993-07-13,188,72,1919.0,Bristol City,14.0,Championship,2.0,GK,1.0,,2019-06-28,2022.0,14,England,,,,Right,3,1,1,Medium/Medium,Lean (185+),No,1700000.0,,GK Long Throw,,,,,,,18,11,11,44,13,17,12,12,23,30,46,43,51,65,41,47,74,31,68,13,24,22,12,47,22,55.0,30,11,13,70,64,62,67,69,44.0,29+2,29+2,29+2,30,31,31,31,30,33+2,33+2,33+2,31+2,32+2,32+2,32+2,31+2,29+2,31+2,31+2,31+2,29+2,28+2,30+2,30+2,30+2,28+2,67+2,51.509865,-0.118092,GK
215487,https://sofifa.com/player/215487/gustav-engvall/170002,17.0,2.0,2016-09-20,G. Engvall,Gustav Per Fredrik Engvall,ST,68,79,1500000.0,20000.0,20,1996-04-29,185,81,1919.0,Bristol City,14.0,Championship,2.0,SUB,16.0,,2016-08-31,2019.0,46,Sweden,,,,Right,3,3,1,High/Medium,Normal (185+),No,,,Beat Offside Trap,78.0,65.0,54.0,64.0,27.0,76.0,45,66,58,61,57,62,52,48,45,66,80,77,64,68,66,72,68,75,77,59,77,22,67,57,58,57.0,14,36,21,14,11,6,8,13,,67+1,67+1,67+1,64,66,66,66,64,63+1,63+1,63+1,63+1,58+1,58+1,58+1,63+1,49+1,48+1,48+1,48+1,49+1,47+1,45+1,45+1,45+1,47+1,17+1,60.128161,18.643501,FWD
199960,https://sofifa.com/player/199960/jamie-paterson/170002,17.0,2.0,2016-09-20,J. Paterson,Jamie Paterson,"CAM, LM",68,73,1200000.0,20000.0,24,1991-12-20,175,67,1919.0,Bristol City,14.0,Championship,2.0,SUB,20.0,,2016-08-27,2019.0,14,England,,,,Right,4,3,1,High/Medium,Lean (170-185),No,,,"Selfish, Technical Dribbler (AI), Takes Finesse Free Kicks",83.0,66.0,64.0,72.0,27.0,46.0,67,66,62,66,57,71,67,69,63,69,84,82,88,66,77,68,72,71,39,67,27,32,60,57,64,67.0,20,18,27,14,8,12,12,7,,66+1,66+1,66+1,69,67,67,67,69,67+1,67+1,67+1,68+1,61+1,61+1,61+1,68+1,53+1,46+1,46+1,46+1,53+1,50+1,38+1,38+1,38+1,50+1,16+1,51.509865,-0.118092,MID
135587,https://sofifa.com/player/135587/niki-maenpaa/190002,19.0,2.0,2018-08-21,N. Mäenpää,Niki Emil Antonio Mäenpää,GK,68,68,450000.0,10000.0,33,1985-01-23,190,86,1919.0,Bristol City,14.0,Championship,2.0,GK,33.0,,2018-08-01,2019.0,17,Finland,,,,Right,3,1,1,Medium/Medium,Normal (185+),Yes,855000.0,,Comes For Crosses,,,,,,,16,12,12,24,12,17,12,13,15,16,31,38,55,69,30,24,50,38,61,14,32,15,15,27,14,38.0,13,9,12,70,68,62,64,66,35.0,24+1,24+1,24+1,24,24,24,24,24,25+1,25+1,25+1,25+1,24+1,24+1,24+1,25+1,24+1,24+1,24+1,24+1,24+1,23+1,24+1,24+1,24+1,23+1,67+1,61.92411,25.748151,GK
228668,https://sofifa.com/player/228668/matty-taylor/190002,19.0,2.0,2018-08-21,M. Taylor,Matthew James Taylor,ST,68,68,925000.0,20000.0,28,1990-03-30,176,72,1919.0,Bristol City,14.0,Championship,2.0,RES,10.0,,2017-01-31,2019.0,14,England,,,,Right,3,3,1,High/Medium,Normal (170-185),No,1800000.0,,Finesse Shot,77.0,67.0,59.0,68.0,26.0,63.0,50,69,68,64,55,66,65,37,53,67,76,78,80,58,83,69,78,66,61,63,59,24,70,67,70,59.0,22,19,21,13,11,14,11,15,,67+1,67+1,67+1,66,67,67,67,66,66+1,66+1,66+1,65+1,59+1,59+1,59+1,65+1,48+1,46+1,46+1,46+1,48+1,45+1,41+1,41+1,41+1,45+1,18+1,51.509865,-0.118092,FWD
202686,/player/202686/nahki-wells/230002,23.0,2.0,2022-09-26,N. Wells,Nahki Wells,"ST, LM",68,68,975000.0,15000.0,32,1990-06-01,170,69,1919.0,Bristol City,14.0,Championship,2.0,RS,21.0,,2020-01-30,2023.0,68,Bermuda,,,,Right,3,3,1,High/Medium,Lean (170-),Yes,1900000.0,,"Power Free-Kick, Long Passer (AI)",73.0,68.0,63.0,69.0,43.0,61.0,60,69,67,64,68,67,67,67,53,67,74,73,77,70,77,69,64,66,55,65,68,49,70,69,68,68.0,35,43,35,10,6,13,11,7,,68,68,68,68,68,68,68,68,68,68,68,67+1,63+2,63+2,63+2,67+1,57+2,55+2,55+2,55+2,57+2,55+2,52+2,52+2,52+2,55+2,15+2,0.0,0.0,FWD
189776,https://sofifa.com/player/189776/marley-watkins/200002,20.0,2.0,2019-09-19,M. Watkins,Marley Joseph Watkins,"RM, ST",68,68,900000.0,17000.0,28,1990-10-17,178,65,1919.0,Bristol City,14.0,Championship,2.0,RES,15.0,,2018-06-15,2021.0,50,Wales,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,1700000.0,,,77.0,62.0,63.0,69.0,28.0,67.0,61,66,64,67,55,69,56,44,60,66,78,77,78,64,82,63,77,74,61,61,73,22,64,67,33,53.0,31,19,21,6,5,6,8,5,,66+2,66+2,66+2,68,67,67,67,68,67+1,67+1,67+1,67+1,61+2,61+2,61+2,67+1,51+2,49+2,49+2,49+2,51+2,48+2,43+2,43+2,43+2,48+2,12+2,52.130661,-3.783712,MID
228668,https://sofifa.com/player/228668/matty-taylor/200002,20.0,2.0,2019-09-19,M. Taylor,Matthew James Taylor,ST,68,68,900000.0,19000.0,29,1990-03-30,176,72,1919.0,Bristol City,14.0,Championship,2.0,SUB,10.0,,2017-01-31,2020.0,14,England,,,,Right,3,3,1,High/Medium,Normal (170-185),No,1700000.0,,Finesse Shot,77.0,67.0,59.0,68.0,26.0,63.0,50,69,68,64,55,66,65,37,53,67,76,77,80,59,83,69,78,66,61,63,59,24,70,67,70,59.0,22,19,21,13,11,14,11,15,,67+1,67+1,67+1,66,67,67,67,66,67+1,67+1,67+1,65+2,59+2,59+2,59+2,65+2,48+2,46+2,46+2,46+2,48+2,45+2,41+2,41+2,41+2,45+2,18+2,51.509865,-0.118092,FWD
220969,https://sofifa.com/player/220969/niclas-eliasson/190002,19.0,2.0,2018-08-21,N. Eliasson,Niclas Eliasson Santana,"LM, RM",68,77,1400000.0,15000.0,22,1995-12-07,178,72,1919.0,Bristol City,14.0,Championship,2.0,RM,19.0,,2017-08-08,2020.0,46,Sweden,,,,Left,3,3,1,Medium/Low,Normal (170-185),No,2900000.0,,"Early Crosser, Speed Dribbler (AI)",86.0,54.0,63.0,72.0,34.0,48.0,73,56,30,62,57,72,70,60,49,68,90,83,85,63,74,53,58,69,45,56,28,26,45,66,46,55.0,40,37,25,11,7,10,16,14,,57+1,57+1,57+1,67,63,63,63,67,65+1,65+1,65+1,67+1,58+1,58+1,58+1,67+1,55+1,48+1,48+1,48+1,55+1,52+1,40+1,40+1,40+1,52+1,18+1,60.128161,18.643501,MID
220969,https://sofifa.com/player/220969/niclas-eliasson/180002,18.0,2.0,2017-09-18,N. Eliasson,Niclas Eliasson Santana,"LM, RM, ST",68,78,1400000.0,20000.0,21,1995-12-07,178,72,1919.0,Bristol City,14.0,Championship,2.0,SUB,19.0,,2017-08-08,2020.0,46,Sweden,,,,Left,4,3,1,Medium/Low,Normal (170-185),No,3000000.0,,Speed Dribbler (AI),88.0,54.0,61.0,72.0,29.0,49.0,74,56,30,56,57,72,68,53,49,69,92,85,85,63,74,53,58,68,46,56,28,26,42,67,46,55.0,26,35,25,11,7,10,16,14,,57+1,57+1,57+1,67,62,62,62,67,64+1,64+1,64+1,67+1,57+1,57+1,57+1,67+1,54+1,45+1,45+1,45+1,54+1,50+1,37+1,37+1,37+1,50+1,18+1,60.128161,18.643501,MID
203502,https://sofifa.com/player/203502/bobby-reid/180002,18.0,2.0,2017-09-18,B. De Cordova-Reid,Bobby De Cordova-Reid,"ST, CM, CAM",68,74,1200000.0,20000.0,24,1993-02-02,170,68,1919.0,Bristol City,14.0,Championship,2.0,LS,14.0,,2011-06-01,2018.0,14,England,,,,Right,3,3,1,High/Medium,Lean (170-),No,2600000.0,,Flair,82.0,66.0,65.0,72.0,55.0,61.0,64,69,50,66,54,70,61,62,64,71,85,79,84,67,85,65,72,75,58,63,46,56,71,68,65,60.0,53,58,54,8,12,13,8,10,,67+1,67+1,67+1,71,70,70,70,71,70+1,70+1,70+1,70+1,67+1,67+1,67+1,70+1,65+1,62+1,62+1,62+1,65+1,63+1,57+1,57+1,57+1,63+1,16+1,51.509865,-0.118092,FWD
208522,https://sofifa.com/player/208522/hordhur-magnusson/180002,18.0,2.0,2017-09-18,H. Magnússon,Hörður Björgvin Magnússon,"CB, LB",68,73,1000000.0,20000.0,24,1993-02-11,190,77,1919.0,Bristol City,14.0,Championship,2.0,SUB,23.0,,2016-07-13,2019.0,24,Iceland,1341.0,LB,18.0,Left,3,2,1,Medium/Medium,Normal (185+),No,2000000.0,,"Long Throw-in, Long Passer (AI)",63.0,42.0,50.0,53.0,70.0,72.0,47,25,66,54,33,50,62,60,55,57,58,67,54,55,55,65,70,69,76,65,64,67,19,38,39,66.0,71,71,69,10,5,5,10,10,,48+1,48+1,48+1,48,47,47,47,48,48+1,48+1,48+1,49+1,52+1,52+1,52+1,49+1,62+1,62+1,62+1,62+1,62+1,63+1,67+1,67+1,67+1,63+1,14+1,64.963051,-19.020835,DEF
192840,https://sofifa.com/player/192840/milan-duric/180002,18.0,2.0,2017-09-18,M. Đurić,Milan Đurić,ST,68,69,1000000.0,30000.0,27,1990-05-22,199,94,1919.0,Bristol City,14.0,Championship,2.0,SUB,22.0,,2017-01-04,2019.0,8,Bosnia and Herzegovina,,,,Right,3,2,1,High/High,Normal (185+),No,2100000.0,"#Aerial Threat, #Strength","Power Header, Target Forward",54.0,67.0,53.0,55.0,28.0,79.0,55,68,75,60,64,55,54,53,43,65,53,54,34,68,31,72,62,71,92,60,59,30,69,46,66,64.0,18,22,20,7,5,13,10,8,,67+1,67+1,67+1,59,62,62,62,59,58+1,58+1,58+1,59+1,55+1,55+1,55+1,59+1,47+1,46+1,46+1,46+1,47+1,45+1,45+1,45+1,45+1,45+1,14+1,0.0,0.0,FWD
228668,https://sofifa.com/player/228668/matty-taylor/180002,18.0,2.0,2017-09-18,M. Taylor,Matthew James Taylor,ST,68,69,1000000.0,30000.0,27,1990-03-30,176,72,1919.0,Bristol City,14.0,Championship,2.0,SUB,10.0,,2017-01-31,2019.0,14,England,,,,Right,3,2,1,High/Medium,Normal (170-185),No,2100000.0,,Finesse Shot,77.0,68.0,59.0,68.0,24.0,64.0,50,69,68,64,55,66,65,37,53,67,76,78,80,55,83,70,78,73,61,63,59,24,71,67,72,59.0,15,19,21,13,11,14,11,15,,67+1,67+1,67+1,66,67,67,67,66,66+1,66+1,66+1,65+1,60+1,60+1,60+1,65+1,48+1,45+1,45+1,45+1,48+1,45+1,40+1,40+1,40+1,45+1,17+1,51.509865,-0.118092,FWD
182206,https://sofifa.com/player/182206/richard-odonnell/170002,17.0,2.0,2016-09-20,R. O'Donnell,Richard Mark O'Donnell,GK,68,69,800000.0,20000.0,27,1988-09-12,188,85,1919.0,Bristol City,14.0,Championship,2.0,GK,12.0,,2016-02-01,2018.0,14,England,,,,Left,3,1,1,Medium/Medium,Normal (185+),No,,,"Leadership, GK Long Throw, Comes For Crosses",,,,,,,23,19,11,26,12,14,11,11,34,33,57,54,56,68,51,15,63,32,70,11,29,16,13,48,14,49.0,11,19,19,69,64,67,64,70,55.0,28+1,28+1,28+1,31,30,30,30,31,32+1,32+1,32+1,32+1,31+1,31+1,31+1,32+1,29+1,30+1,30+1,30+1,29+1,29+1,28+1,28+1,28+1,29+1,67+1,51.509865,-0.118092,GK
246594,https://sofifa.com/player/246594/han-noah-massengo/220002,22.0,2.0,2021-09-23,H. Massengo,Han-Noah Massengo,"CDM, CM",68,81,2700000.0,7000.0,19,2001-07-07,175,70,1919.0,Bristol City,14.0,Championship,2.0,RDM,42.0,,2019-08-05,2023.0,18,France,,,,Right,3,3,1,Medium/High,Lean (170-185),No,6800000.0,,Flair,71.0,47.0,63.0,71.0,66.0,64.0,55,39,60,72,39,70,46,44,70,68,72,70,83,65,84,58,61,70,61,52,65,70,57,61,51,66.0,64,66,65,8,14,12,9,15,,59+2,59+2,59+2,63,62,62,62,63,65+2,65+2,65+2,65+2,66+2,66+2,66+2,65+2,67+2,67+2,67+2,67+2,67+2,66+2,65+2,65+2,65+2,66+2,17+2,48.864716,2.349014,MID
241236,https://sofifa.com/player/241236/antoine-semenyo/220002,22.0,2.0,2021-09-23,A. Semenyo,Antoine Semenyo,"RM, RW, ST",68,78,2700000.0,10000.0,21,2000-01-07,180,70,1919.0,Bristol City,14.0,Championship,2.0,SUB,18.0,,2017-09-20,2023.0,14,England,,,,Right,4,3,1,High/Medium,Normal (170-185),No,5700000.0,,"Flair, Long Shot Taker (AI), Technical Dribbler (AI)",84.0,62.0,56.0,69.0,21.0,73.0,62,63,56,63,40,71,49,30,39,68,82,86,75,64,68,68,69,70,79,60,62,14,63,61,51,59.0,20,19,11,10,11,14,15,7,,66+2,66+2,66+2,68,67,67,67,68,65+2,65+2,65+2,67+2,57+2,57+2,57+2,67+2,48+2,43+2,43+2,43+2,48+2,45+2,40+2,40+2,40+2,45+2,17+2,51.509865,-0.118092,MID
225072,https://sofifa.com/player/225072/zak-vyner/220002,22.0,2.0,2021-09-23,Z. Vyner,Zak Vyner,"CB, RB, CDM",68,75,2200000.0,11000.0,24,1997-05-14,187,73,1919.0,Bristol City,14.0,Championship,2.0,RB,26.0,,2014-08-19,2023.0,14,England,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,4600000.0,,Long Throw-in,69.0,35.0,56.0,61.0,68.0,72.0,53,29,66,65,30,60,40,22,58,62,71,67,64,66,56,45,77,73,75,37,63,69,51,52,36,59.0,66,68,70,9,8,7,10,9,,54+2,54+2,54+2,57,55,55,55,57,57+2,57+2,57+2,59+2,60+2,60+2,60+2,59+2,66+2,66+2,66+2,66+2,66+2,67+2,68+2,68+2,68+2,67+2,15+2,51.509865,-0.118092,DEF
169600,https://sofifa.com/player/169600/danny-simpson/220002,22.0,2.0,2021-09-23,D. Simpson,Danny Simpson,RB,68,68,450000.0,12000.0,34,1987-01-04,176,80,1919.0,Bristol City,14.0,Championship,2.0,SUB,2.0,,2021-03-26,2022.0,14,England,,,,Right,3,2,1,Low/High,Normal (170-185),No,855000.0,,"Leadership, Long Passer (AI)",52.0,38.0,61.0,66.0,74.0,60.0,65,27,70,64,50,64,44,32,59,66,54,50,61,74,76,37,77,33,65,54,75,75,58,63,54,66.0,76,72,72,10,15,13,9,11,,54+2,54+2,54+2,59,57,57,57,59,60+2,60+2,60+2,59+2,62+2,62+2,62+2,59+2,64+2,67+1,67+1,67+1,64+2,66+2,71-3,71-3,71-3,66+2,18+2,51.509865,-0.118092,DEF
186578,https://sofifa.com/player/186578/andy-king/220002,22.0,2.0,2021-09-23,A. King,Andrew Philip King,"CDM, CM",68,68,800000.0,12000.0,32,1988-10-29,184,79,1919.0,Bristol City,14.0,Championship,2.0,SUB,10.0,,2021-07-02,2022.0,50,Wales,,,,Right,3,3,1,Medium/Medium,Normal (170-185),Yes,1500000.0,,Team Player,55.0,64.0,67.0,66.0,68.0,64.0,59,61,71,72,67,67,64,59,65,65,59,51,66,71,60,69,60,58,68,66,62,68,70,69,60,69.0,68,69,64,8,6,7,10,6,,66+2,66+2,66+2,65,66,66,66,65,67+1,67+1,67+1,65+2,68,68,68,65+2,65+2,67+1,67+1,67+1,65+2,65+2,67+1,67+1,67+1,65+2,14+2,52.130661,-3.783712,MID
234941,/player/234941/cameron-pring/230002,23.0,2.0,2022-09-26,C. Pring,Cameron Pring,"LB, LWB, CB",68,72,1600000.0,11000.0,24,1998-01-22,185,71,1919.0,Bristol City,14.0,Championship,2.0,SUB,16.0,,2016-01-29,2024.0,14,England,,,,Left,2,2,1,High/Medium,Normal (185+),No,3200000.0,,"Dives Into Tackles (AI), Early Crosser",81.0,47.0,57.0,65.0,62.0,68.0,63,45,54,59,31,67,56,50,53,62,84,79,70,62,66,58,66,75,69,43,57,62,56,52,44,58.0,60,64,67,13,14,12,10,8,,58+2,58+2,58+2,62,60,60,60,62,59+2,59+2,59+2,63+2,59+2,59+2,59+2,63+2,66+2,61+2,61+2,61+2,66+2,66+2,62+2,62+2,62+2,66+2,17+2,51.509865,-0.118092,DEF
184747,/player/184747/chris-martin/230002,23.0,2.0,2022-09-26,C. Martin,Chris Martin,ST,68,68,775000.0,15000.0,33,1988-11-04,185,79,1919.0,Bristol City,14.0,Championship,2.0,SUB,9.0,,2020-09-03,2023.0,42,Scotland,,,,Right,4,2,1,Medium/Low,Stocky (185+),No,1500000.0,,Power Header,34.0,71.0,59.0,63.0,43.0,73.0,43,72,75,66,71,61,67,61,43,71,33,35,47,68,52,75,71,56,84,64,69,47,70,73,72,68.0,35,40,34,6,7,11,11,9,,68,68,68,61,65,65,65,61,64+2,64+2,64+2,59+2,62+2,62+2,62+2,59+2,49+2,55+2,55+2,55+2,49+2,48+2,54+2,54+2,54+2,48+2,15+2,56.490671,-4.202646,FWD
203398,https://sofifa.com/player/203398/derrick-williams/160002,16.0,2.0,2015-09-21,D. Williams,Derrick Williams,"CB, LB",68,76,1100000.0,8000.0,22,1993-01-17,180,75,1919.0,Bristol City,14.0,Championship,2.0,LCB,3.0,,2013-06-24,2016.0,25,Republic of Ireland,,,,Left,3,2,1,Medium/High,Normal (170-185),No,,,Long Passer (AI),71.0,30.0,40.0,47.0,70.0,70.0,37,30,67,43,26,43,29,28,45,46,67,74,56,61,54,37,78,63,70,20,75,68,31,40,40,,71,72,69,7,9,6,10,10,,45,45,45,45,44,44,44,45,44,44,44,47,47,47,47,47,59,59,59,59,59,62,68,68,68,62,15,0.0,0.0,DEF
203505,https://sofifa.com/player/203505/joe-bryan/160002,16.0,2.0,2015-09-21,J. Bryan,Joe Bryan,"LWB, LM",67,76,975000.0,8000.0,21,1993-09-17,170,72,1919.0,Bristol City,14.0,Championship,2.0,LWB,23.0,,2011-06-01,2019.0,14,England,,,,Left,4,3,1,High/Medium,Lean (170-),No,,,,84.0,60.0,63.0,68.0,63.0,70.0,67,64,58,64,45,66,70,57,62,66,82,85,81,60,89,54,87,77,73,59,49,62,60,59,63,,62,65,63,13,14,14,9,14,,64,64,64,67,64,64,64,67,65,65,65,67,63,63,63,67,67,64,64,64,67,67,64,64,64,67,18,51.509865,-0.118092,DEF
182883,https://sofifa.com/player/182883/kieran-agard/160002,16.0,2.0,2015-09-21,K. Agard,Kieran Ricardo Agard,"ST, RM",67,70,925000.0,10000.0,25,1989-10-10,173,67,1919.0,Bristol City,14.0,Championship,2.0,SUB,10.0,,2014-08-21,2017.0,14,England,,,,Right,3,2,1,High/High,Normal (170-185),No,,,Speed Dribbler (AI),87.0,64.0,56.0,67.0,41.0,70.0,61,64,62,60,61,64,40,31,54,63,85,89,86,70,75,65,81,76,70,60,60,46,69,54,72,,48,30,23,13,6,9,10,7,,67,67,67,67,66,66,66,67,64,64,64,66,59,59,59,66,57,53,53,53,57,55,51,51,51,55,16,51.509865,-0.118092,FWD
189619,https://sofifa.com/player/189619/korey-smith/160002,16.0,2.0,2015-09-21,K. Smith,Korey Smith,"CM, CDM",67,70,900000.0,9000.0,24,1991-01-31,175,70,1919.0,Bristol City,14.0,Championship,2.0,CM,7.0,,2014-06-27,2017.0,14,England,,,,Right,3,2,1,Medium/High,Normal (170-185),No,,,,72.0,59.0,65.0,67.0,64.0,75.0,64,62,60,68,44,65,60,55,66,68,68,76,67,67,78,56,59,85,73,58,72,63,57,66,59,,64,68,62,6,10,11,7,11,,63,63,63,65,64,64,64,65,65,65,65,67,67,67,67,67,68,68,68,68,68,67,66,66,66,67,15,51.509865,-0.118092,MID
2335,https://sofifa.com/player/2335/aaron-wilbraham/160002,16.0,2.0,2015-09-21,A. Wilbraham,Aaron Wilbraham,ST,67,67,300000.0,6000.0,35,1979-10-21,191,72,1919.0,Bristol City,14.0,Championship,2.0,LS,18.0,,2014-07-02,2016.0,14,England,,,,Right,3,2,1,High/Medium,Normal (185+),No,,,,52.0,64.0,57.0,54.0,27.0,73.0,49,67,78,68,56,49,43,42,39,65,51,53,44,67,52,69,70,53,82,47,75,24,75,68,73,,23,20,19,12,13,10,10,9,,67,67,67,60,63,63,63,60,62,62,62,59,56,56,56,59,44,46,46,46,44,42,45,45,45,42,17,51.509865,-0.118092,FWD
169493,https://sofifa.com/player/169493/frank-fielding/170002,17.0,2.0,2016-09-20,F. Fielding,Frank Fielding,GK,67,67,625000.0,20000.0,28,1988-04-04,185,76,1919.0,Bristol City,14.0,Championship,2.0,SUB,1.0,,2013-06-26,2018.0,14,England,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,Puncher,,,,,,,23,11,22,33,13,12,12,15,31,23,39,39,41,65,45,19,65,33,64,13,43,21,11,37,22,41.0,20,12,14,65,67,56,66,68,39.0,25+1,25+1,25+1,26,25,25,25,26,28+1,28+1,28+1,28+1,29+1,29+1,29+1,28+1,27+1,30+1,30+1,30+1,27+1,27+1,29+1,29+1,29+1,27+1,66+1,51.509865,-0.118092,GK
